Category,Rating,Rating Count,Installs,Free,Price,Minimum Android,Content Rating,Ad Supported,In App Purchases,Editors Choice,Name Length,Size in MB,App Age,Last Update Age
Action,4.0,56.0,8789.0,True,0.0,6,Teen,True,True,False,44.0,57.0,1275.0,56.0
Music & Audio,4.4,48.0,4090.0,True,0.0,4,Everyone,True,False,False,27.0,22.0,287.0,259.0
Shopping,3.9,74.0,16345.0,True,0.0,5,Everyone,False,False,False,42.0,13.0,265.0,235.0
Music & Audio,3.5,12.0,2854.0,True,0.0,6,Teen,True,False,False,16.0,24.0,420.0,46.0
Social,4.2,10.0,1442.0,True,0.0,4,Teen,True,False,False,40.0,9.6,392.0,107.0
Shopping,4.4,7.0,3209.0,True,0.0,4,Everyone,False,False,False,4.0,1.5,2401.0,117.0
Education,3.9,12.0,13103.0,True,0.0,4,Everyone,True,False,False,15.0,3.7,1138.0,811.0
Education,4.2,91938.0,21064862.0,True,0.0,5,Everyone,True,True,False,17.0,35.0,461.0,120.0
Business,2.9,381.0,23965.0,True,0.0,5,Everyone,False,False,False,13.0,12.0,3711.0,25.0
Tools,3.5,20.0,895.0,False,3.99,4,Everyone,False,False,False,20.0,3.2,2047.0,1142.0
Lifestyle,4.5,39.0,5547.0,True,0.0,4,Everyone,False,False,False,37.0,1.3,1076.0,165.0
Education,4.3,17.0,1035.0,True,0.0,4,Everyone,True,True,False,30.0,12.0,2042.0,541.0
Tools,4.4,24.0,6386.0,True,0.0,4,Everyone,True,False,False,12.0,11.0,1288.0,1068.0
Productivity,3.7,10.0,2391.0,True,0.0,4,Everyone,False,False,False,30.0,19.0,1647.0,917.0
Business,5.0,5.0,48.0,True,0.0,4,Everyone,True,False,False,12.0,3.6,1902.0,1874.0
Business,4.1,672.0,184984.0,True,0.0,4,Everyone,False,False,False,22.0,3.6,777.0,428.0
Travel & Local,4.7,15.0,1783.0,True,0.0,4,Everyone,False,False,False,25.0,2.5,1491.0,1208.0
Entertainment,4.8,8.0,1017.0,True,0.0,6,Everyone,True,False,False,8.0,5.9,2230.0,495.0
Personalization,4.5,72.0,14973.0,True,0.0,7,Everyone,True,False,False,30.0,8.4,278.0,224.0
Education,3.8,14.0,1002.0,True,0.0,5,Everyone,False,False,False,10.0,9.5,782.0,477.0
Health & Fitness,4.8,45.0,4124.0,True,0.0,2,Everyone,False,False,False,24.0,0.1572265625,932.0,932.0
Tools,4.9,8.0,1190.0,True,0.0,4,Everyone,False,False,False,11.0,5.9,290.0,11.0
Education,4.1,426.0,48767.0,True,0.0,5,Everyone,True,False,False,16.0,11.0,311.0,90.0
Entertainment,4.0,69.0,15307.0,True,0.0,5,Everyone,True,False,False,32.0,13.0,1688.0,104.0
Personalization,3.6,36.0,11750.0,True,0.0,5,Mature 17+,True,False,False,28.0,8.8,271.0,248.0
Tools,3.8,223.0,39802.0,True,0.0,4,Everyone,True,False,False,42.0,16.0,1032.0,1005.0
Education,4.4,11.0,4337.0,True,0.0,4,Everyone,True,False,False,20.0,5.1,743.0,710.0
Entertainment,4.4,59.0,9672.0,True,0.0,4,Everyone,True,False,False,27.0,4.9,360.0,74.0
Education,4.6,30.0,16428.0,True,0.0,4,Everyone,True,False,False,23.0,5.2,1260.0,1243.0
Entertainment,3.6,17.0,8329.0,True,0.0,5,Everyone,True,False,False,47.0,5.8,1182.0,117.0
Educational,3.1,1217.0,101433.0,True,0.0,4,Everyone,True,False,False,9.0,12.0,1947.0,543.0
Business,4.9,29.0,424.0,True,0.0,4,Everyone,False,False,False,14.0,10.0,1348.0,1154.0
Lifestyle,4.1,106.0,16115.0,True,0.0,5,Everyone,False,False,False,39.0,53.0,394.0,18.0
Music & Audio,4.2,438.0,37346.0,True,0.0,5,Everyone,False,False,False,19.0,17.0,3036.0,768.0
Photography,3.7,355.0,262016.0,True,0.0,4,Everyone,True,False,False,41.0,22.0,808.0,1.0
Travel & Local,4.2,9.0,5730.0,True,0.0,2,Everyone,False,False,False,15.0,0.8916015625,2701.0,1736.0
Personalization,4.8,358.0,68516.0,True,0.0,4,Everyone,True,False,False,31.0,3.4,846.0,246.0
Simulation,4.4,193.0,6359.0,False,2.19,4,Everyone 10+,False,False,False,19.0,47.0,769.0,769.0
Personalization,4.3,23.0,4452.0,True,0.0,4,Everyone,True,False,False,34.0,3.4,870.0,433.0
Books & Reference,3.6,434.0,89343.0,True,0.0,4,Everyone,True,False,False,37.0,11.0,1299.0,1298.0
Personalization,4.7,38.0,6060.0,True,0.0,4,Everyone,True,False,False,47.0,6.8,829.0,205.0
Education,5.0,14.0,330.0,True,0.0,6,Everyone,False,False,False,30.0,53.0,1009.0,32.0
Personalization,4.7,7.0,4451.0,True,0.0,4,Everyone,True,False,False,26.0,5.8,1429.0,1428.0
Casual,4.9,8.0,56.0,True,0.0,6,Everyone,False,True,False,11.0,30.0,493.0,188.0
Business,3.4,351.0,49723.0,True,0.0,4,Everyone,False,False,False,19.0,14.0,2138.0,26.0
Racing,4.1,1302.0,488060.0,True,0.0,4,Everyone,True,False,False,29.0,51.0,1943.0,1567.0
Social,4.8,19.0,446.0,True,0.0,4,Everyone,True,False,False,34.0,5.8,470.0,454.0
Art & Design,4.3,1063.0,58454.0,True,0.0,5,Everyone,True,False,False,28.0,5.4,610.0,19.0
Music & Audio,4.0,5.0,631.0,True,0.0,5,Everyone,True,False,False,26.0,4.9,1740.0,13.0
Shopping,3.3,69.0,28951.0,True,0.0,5,Everyone,False,False,False,12.0,7.1,202.0,81.0
Communication,3.8,9.0,6252.0,True,0.0,4,Everyone,False,False,False,9.0,5.8,831.0,830.0
Social,4.1,23.0,23284.0,True,0.0,5,Teen,True,False,False,9.0,46.0,725.0,11.0
Action,4.7,44.0,596.0,True,0.0,4,Everyone,True,True,False,46.0,39.0,297.0,250.0
Tools,4.5,28407.0,8817542.0,True,0.0,2,Everyone,False,False,False,29.0,0.1875,1523.0,73.0
Action,5.0,8.0,67.0,True,0.0,4,Teen,True,False,False,18.0,53.0,299.0,294.0
Health & Fitness,5.0,5.0,59.0,True,0.0,4,Everyone,False,False,False,12.0,24.0,610.0,610.0
Entertainment,3.4,686.0,133160.0,True,0.0,4,Everyone,False,True,False,10.0,35.0,2030.0,362.0
Books & Reference,4.5,15.0,653.0,True,0.0,4,Everyone,True,False,False,5.0,7.9,1784.0,1062.0
Education,4.8,8.0,720.0,True,0.0,4,Everyone,True,False,False,31.0,5.6,627.0,603.0
Education,4.3,6.0,341.0,True,0.0,4,Everyone,True,False,False,29.0,9.3,1855.0,1854.0
Events,4.9,230.0,3301.0,True,0.0,5,Everyone,False,False,False,10.0,2.1,813.0,470.0
Business,4.0,113.0,22320.0,True,0.0,5,Everyone,False,False,False,7.0,54.0,866.0,28.0
Entertainment,2.9,25.0,1894.0,True,0.0,4,Everyone,False,False,False,17.0,0.7587890625,2766.0,917.0
Art & Design,4.0,163.0,33063.0,True,0.0,4,Everyone,True,False,False,27.0,3.6,381.0,381.0
Sports,3.0,180.0,83720.0,True,0.0,4,Everyone 10+,True,False,False,32.0,40.0,965.0,965.0
Parenting,3.9,43.0,5917.0,True,0.0,4,Everyone,True,False,False,41.0,12.0,316.0,22.0
Social,4.8,5.0,2432.0,True,0.0,4,Mature 17+,True,False,False,49.0,8.8,375.0,375.0
Sports,1.8,5.0,748.0,True,0.0,5,Everyone,True,False,False,30.0,43.0,2191.0,1.0
Arcade,5.0,23.0,119.0,True,0.0,4,Everyone,False,False,False,7.0,22.0,611.0,608.0
Education,4.7,54.0,1428.0,True,0.0,5,Mature 17+,False,False,False,24.0,5.0,55.0,1.0
Lifestyle,4.8,24.0,299.0,True,0.0,5,Everyone,False,False,False,9.0,20.0,461.0,154.0
Music & Audio,4.8,501.0,24722.0,True,0.0,4,Everyone,False,False,False,19.0,12.0,1985.0,797.0
Personalization,3.9,37.0,5004.0,True,0.0,4,Everyone,True,False,False,38.0,13.0,90.0,5.0
Maps & Navigation,4.2,5.0,973.0,True,0.0,4,Everyone,False,False,False,21.0,6.5,638.0,497.0
Tools,4.3,11.0,1893.0,True,0.0,6,Everyone,False,False,False,8.0,32.0,2960.0,491.0
Personalization,4.6,298.0,8264.0,False,1.49,4,Everyone,False,False,False,18.0,44.0,2286.0,948.0
Tools,3.1,30.0,9335.0,True,0.0,4,Everyone,False,False,False,13.0,10.0,1318.0,760.0
Personalization,4.3,121.0,16691.0,True,0.0,4,Mature 17+,True,False,False,30.0,6.4,2318.0,83.0
Health & Fitness,3.8,209.0,13276.0,True,0.0,4,Everyone,False,False,False,48.0,22.0,237.0,5.0
Tools,4.2,5.0,294.0,True,0.0,5,Everyone,False,False,False,15.0,6.1,397.0,276.0
Lifestyle,4.6,546.0,63688.0,True,0.0,5,Everyone,True,False,False,46.0,8.9,934.0,187.0
Music & Audio,4.2,5.0,252.0,True,0.0,4,Mature 17+,True,False,False,48.0,6.2,447.0,25.0
Food & Drink,2.6,5.0,973.0,True,0.0,4,Everyone,False,False,False,19.0,5.9,1446.0,1446.0
Productivity,5.0,6.0,26.0,True,0.0,4,Everyone,False,False,False,9.0,1.4,875.0,853.0
Simulation,3.5,354.0,59281.0,True,0.0,4,Everyone,False,True,False,26.0,84.0,1059.0,466.0
Personalization,4.6,653.0,84525.0,True,0.0,4,Everyone,True,False,False,28.0,5.5,1625.0,403.0
Books & Reference,4.7,19.0,3831.0,True,0.0,4,Everyone,True,True,False,18.0,6.7,625.0,118.0
Trivia,4.6,36.0,9014.0,True,0.0,5,Everyone,True,False,False,28.0,24.0,757.0,297.0
Books & Reference,4.8,2790.0,243138.0,True,0.0,2,Everyone,False,False,False,16.0,1.5,3056.0,730.0
Casual,3.9,73.0,6679.0,True,0.0,5,Everyone,True,False,False,15.0,19.0,421.0,392.0
Education,4.3,32.0,13561.0,True,0.0,4,Everyone,True,False,False,14.0,5.2,1495.0,1495.0
Action,5.0,10.0,33.0,True,0.0,4,Everyone,False,False,False,13.0,29.0,160.0,155.0
Education,3.8,6.0,3979.0,True,0.0,4,Everyone,True,False,False,17.0,2.5,1360.0,1360.0
Beauty,3.4,425.0,176780.0,True,0.0,4,Teen,True,False,False,21.0,12.0,985.0,15.0
Adventure,4.0,111.0,4443.0,True,0.0,4,Teen,False,False,False,18.0,3.7,390.0,53.0
Business,3.6,13.0,788.0,True,0.0,4,Everyone,False,False,False,23.0,7.3,743.0,741.0
Communication,4.3,241.0,23730.0,True,0.0,4,Everyone,False,False,False,15.0,27.0,978.0,111.0
Books & Reference,4.3,57.0,23342.0,True,0.0,4,Everyone,True,False,False,23.0,3.7,244.0,244.0
Food & Drink,4.9,9.0,256.0,True,0.0,4,Everyone,False,False,False,20.0,27.0,208.0,1.0
Trivia,4.6,66184.0,2430295.0,True,0.0,4,Everyone,True,True,False,16.0,26.0,1767.0,141.0
Word,4.5,8.0,1326.0,True,0.0,4,Everyone,True,False,False,18.0,11.0,731.0,582.0
Photography,3.8,13.0,6668.0,True,0.0,4,Everyone,True,False,False,27.0,2.5,3325.0,999.0
Music & Audio,4.6,493.0,63697.0,True,0.0,4,Everyone,True,False,False,30.0,15.0,620.0,619.0
Arcade,3.2,5.0,2105.0,True,0.0,4,Everyone,True,False,False,26.0,16.0,913.0,355.0
Books & Reference,4.0,650.0,148792.0,True,0.0,4,Everyone,True,False,False,30.0,7.9,3242.0,672.0
Art & Design,3.9,218.0,76978.0,True,0.0,4,Everyone,True,False,False,47.0,6.7,325.0,116.0
Communication,4.5,65.0,2806.0,True,0.0,6,Teen,False,False,False,48.0,46.0,585.0,97.0
Entertainment,4.3,205.0,57499.0,True,0.0,4,Everyone,True,False,False,19.0,6.6,974.0,598.0
Entertainment,3.0,12.0,3184.0,True,0.0,4,Everyone,True,False,False,21.0,5.1,907.0,607.0
Lifestyle,4.2,44.0,6431.0,True,0.0,4,Everyone,False,False,False,45.0,15.0,645.0,411.0
Books & Reference,3.7,2448.0,442660.0,True,0.0,4,Everyone,True,False,False,29.0,12.0,1776.0,1570.0
Puzzle,3.1,187.0,69308.0,True,0.0,4,Mature 17+,True,False,False,17.0,53.0,1546.0,1396.0
Music & Audio,4.7,961.0,16323.0,True,0.0,5,Everyone,True,True,False,40.0,17.0,2347.0,29.0
Personalization,4.5,49.0,8246.0,True,0.0,4,Everyone,True,False,False,29.0,14.0,194.0,36.0
Action,4.3,84.0,3959.0,True,0.0,4,Everyone 10+,True,True,False,16.0,57.0,2154.0,1020.0
Entertainment,4.5,76.0,8748.0,True,0.0,4,Everyone,True,False,False,24.0,3.0,2035.0,678.0
Arcade,5.0,28.0,217.0,True,0.0,5,Everyone,False,False,False,34.0,3.7,744.0,744.0
Tools,2.5,354.0,17920.0,True,0.0,4,Everyone,False,False,False,29.0,5.6,644.0,573.0
Books & Reference,3.7,446.0,102331.0,True,0.0,4,Everyone,False,True,False,46.0,1.5,3695.0,364.0
Maps & Navigation,3.0,2350.0,474937.0,True,0.0,5,Everyone,True,False,False,21.0,62.0,1510.0,145.0
Art & Design,4.5,8.0,80.0,True,0.0,4,Everyone,True,False,False,21.0,12.0,403.0,403.0
Health & Fitness,4.5,4742.0,277988.0,True,0.0,4,Everyone,False,False,False,8.0,41.0,3438.0,1020.0
Education,3.7,75.0,35296.0,True,0.0,4,Everyone,True,False,False,24.0,7.5,2309.0,251.0
Music & Audio,4.3,68.0,13946.0,True,0.0,4,Everyone,True,False,False,23.0,71.0,410.0,312.0
Simulation,4.1,528.0,616536.0,True,0.0,4,Everyone,True,False,False,48.0,36.0,1206.0,164.0
Libraries & Demo,1.4,10.0,677.0,True,0.0,4,Everyone,False,False,False,9.0,2.4,1240.0,1240.0
Simulation,4.4,155.0,3173.0,True,0.0,5,Everyone,True,True,False,20.0,12.0,778.0,515.0
Tools,4.4,69.0,6351.0,True,0.0,4,Everyone,True,False,False,19.0,1.9,450.0,449.0
Simulation,2.7,468.0,26816.0,True,0.0,4,Everyone,True,True,False,21.0,54.0,392.0,40.0
Entertainment,3.3,442.0,65562.0,True,0.0,4,Everyone,True,False,False,12.0,9.9,367.0,12.0
Educational,2.7,37.0,2966.0,True,0.0,4,Everyone,False,False,False,6.0,57.0,1069.0,774.0
Education,3.2,71.0,10233.0,True,0.0,5,Everyone,False,False,False,48.0,35.0,211.0,137.0
Books & Reference,3.7,57.0,5526.0,True,0.0,4,Everyone,False,False,False,7.0,11.0,1355.0,327.0
Music & Audio,4.0,259.0,44803.0,True,0.0,4,Everyone,True,False,False,29.0,21.0,725.0,725.0
Music & Audio,4.6,323.0,35834.0,True,0.0,4,Everyone 10+,True,False,False,41.0,8.4,1862.0,27.0
Personalization,4.7,37.0,3122.0,True,0.0,4,Everyone,True,False,False,21.0,1.5,2610.0,1012.0
Tools,4.2,17.0,1380.0,True,0.0,2,Everyone,True,False,False,28.0,2.4,2181.0,2181.0
Auto & Vehicles,3.5,22.0,14524.0,True,0.0,4,Everyone,True,False,False,17.0,7.5,640.0,639.0
Food & Drink,2.0,17.0,9064.0,True,0.0,5,Teen,False,False,False,11.0,28.0,562.0,159.0
Education,4.0,8.0,783.0,True,0.0,4,Everyone,True,True,False,46.0,4.5,888.0,888.0
Communication,5.0,16.0,99.0,True,0.0,4,Everyone,False,False,False,12.0,12.0,494.0,434.0
Books & Reference,5.0,12.0,1331.0,True,0.0,4,Everyone,True,False,False,28.0,6.2,215.0,215.0
Music & Audio,5.0,7.0,1116.0,True,0.0,4,Everyone,True,False,False,20.0,7.3,1464.0,322.0
Puzzle,3.5,58.0,3921.0,True,0.0,5,Everyone,True,True,False,13.0,98.0,144.0,140.0
Arcade,3.1,23.0,3567.0,True,0.0,2,Everyone,True,False,False,17.0,31.0,3089.0,3089.0
Tools,3.8,64.0,27951.0,True,0.0,4,Everyone,True,False,False,25.0,2.3,1593.0,1442.0
Lifestyle,4.9,65.0,2282.0,True,0.0,4,Teen,False,False,False,7.0,7.3,879.0,585.0
Casino,3.8,155.0,30744.0,True,0.0,4,Teen,True,True,False,26.0,32.0,2901.0,86.0
Social,4.6,15.0,1926.0,True,0.0,4,Teen,False,False,False,9.0,4.6,685.0,341.0
Education,4.5,8.0,1133.0,True,0.0,4,Everyone,True,False,False,47.0,9.1,257.0,257.0
Social,5.0,21.0,379.0,True,0.0,4,Teen,False,False,False,6.0,8.1,950.0,708.0
Entertainment,4.3,749.0,20868.0,True,0.0,4,Everyone,True,False,False,32.0,4.0,630.0,630.0
Casual,4.3,420974.0,31374707.0,True,0.0,2,Everyone,True,True,False,13.0,20.0,3828.0,1352.0
Social,4.7,25.0,21832.0,True,0.0,4,Teen,True,False,False,32.0,6.6,703.0,320.0
Sports,3.9,2501.0,286259.0,True,0.0,7,Everyone,True,True,False,27.0,135.0,662.0,39.0
Arcade,3.8,20.0,2875.0,True,0.0,5,Everyone,False,False,False,14.0,36.0,221.0,221.0
Personalization,4.0,2134.0,288185.0,True,0.0,2,Everyone,True,False,False,28.0,2.4,2898.0,1935.0
Entertainment,3.9,48.0,5775.0,True,0.0,4,Everyone,False,False,False,11.0,12.0,1215.0,1215.0
Tools,4.4,2678.0,167084.0,True,0.0,4,Everyone,True,False,False,45.0,5.2,420.0,228.0
Music & Audio,4.6,88.0,33950.0,True,0.0,4,Everyone,True,False,False,26.0,99.0,969.0,969.0
Maps & Navigation,4.4,141.0,12128.0,True,0.0,5,Everyone,False,False,False,16.0,5.5,388.0,17.0
Music & Audio,5.0,9.0,169.0,True,0.0,5,Everyone,False,False,False,21.0,1.7,294.0,259.0
Entertainment,3.8,24.0,4479.0,True,0.0,4,Everyone,False,False,False,10.0,89.0,3245.0,1505.0
Lifestyle,4.5,18463.0,1651384.0,True,0.0,1,Everyone,False,False,False,11.0,0.0283203125,2801.0,2227.0
Shopping,4.2,33.0,3174.0,True,0.0,5,Everyone,False,False,False,15.0,23.0,596.0,526.0
Books & Reference,4.4,34.0,6259.0,True,0.0,2,Everyone,False,False,False,17.0,0.8798828125,2503.0,2321.0
Card,4.2,11.0,705.0,True,0.0,4,Everyone,True,False,False,18.0,25.0,809.0,91.0
Communication,4.0,8.0,1009.0,True,0.0,4,Everyone,False,False,False,7.0,3.3,1674.0,1673.0
Entertainment,4.6,11.0,104.0,True,0.0,4,Teen,True,False,False,28.0,17.0,207.0,171.0
Personalization,4.3,12529.0,981680.0,True,0.0,4,Everyone,True,False,False,30.0,5.1,2302.0,888.0
Business,5.0,7.0,168.0,True,0.0,4,Everyone,False,False,False,12.0,8.1,224.0,57.0
Productivity,3.5,6.0,995.0,True,0.0,4,Everyone,True,False,False,13.0,7.2,1090.0,696.0
Tools,2.1,9.0,898.0,True,0.0,4,Everyone,True,False,False,5.0,25.0,1461.0,1460.0
Music & Audio,4.5,61.0,23644.0,True,0.0,4,Everyone,True,False,False,32.0,59.0,727.0,290.0
Health & Fitness,4.0,1805.0,62867.0,True,0.0,4,Everyone,True,False,False,35.0,25.0,455.0,7.0
Maps & Navigation,2.8,25.0,88284.0,True,0.0,4,Everyone,False,False,False,6.0,34.0,1466.0,58.0
Maps & Navigation,3.0,8.0,385.0,True,0.0,4,Everyone,False,False,False,16.0,6.5,2350.0,286.0
Music & Audio,4.6,336.0,33226.0,True,0.0,4,Everyone,True,False,False,35.0,29.0,339.0,287.0
Lifestyle,3.5,17.0,4356.0,True,0.0,4,Everyone,True,False,False,10.0,32.0,3293.0,860.0
Shopping,5.0,8.0,229.0,True,0.0,5,Everyone,False,False,False,12.0,39.0,63.0,17.0
Music & Audio,3.8,13.0,2279.0,True,0.0,4,Teen,True,False,False,36.0,72.0,443.0,215.0
Travel & Local,3.5,11.0,4768.0,True,0.0,4,Everyone,False,False,False,15.0,8.1,704.0,680.0
Entertainment,5.0,5.0,281.0,True,0.0,4,Everyone,False,False,False,22.0,39.0,76.0,56.0
Books & Reference,4.9,9.0,550.0,True,0.0,4,Everyone,False,False,False,17.0,5.2,1670.0,1670.0
Entertainment,3.7,279.0,64243.0,True,0.0,7,Everyone,False,False,False,10.0,37.0,1715.0,246.0
Business,4.3,120.0,14610.0,True,0.0,4,Everyone,False,False,False,17.0,2.9,1545.0,706.0
Finance,3.7,10.0,1267.0,True,0.0,8,Everyone,False,False,False,27.0,33.0,776.0,126.0
Food & Drink,4.0,47.0,4595.0,True,0.0,4,Teen,True,False,False,12.0,5.4,1698.0,1056.0
Finance,4.7,23.0,15517.0,True,0.0,4,Everyone,True,False,False,14.0,1.9,1913.0,1913.0
Tools,2.6,739.0,40326.0,True,0.0,4,Everyone,False,False,False,22.0,4.3,1246.0,475.0
Entertainment,3.9,1534.0,260411.0,True,0.0,4,Teen,True,False,False,15.0,8.0,951.0,463.0
Education,4.7,65.0,5546.0,True,0.0,5,Everyone,False,False,False,12.0,3.1,310.0,300.0
Finance,3.9,31.0,37143.0,True,0.0,4,Everyone,True,False,False,10.0,3.8,903.0,166.0
Social,4.2,1242.0,310611.0,True,0.0,4,Everyone,False,False,False,30.0,3.2,1939.0,450.0
Communication,3.9,19.0,4563.0,True,0.0,4,Everyone,False,False,False,9.0,6.9,264.0,264.0
Music & Audio,4.2,10.0,744.0,True,0.0,4,Teen,True,False,False,50.0,6.9,636.0,56.0
Music,3.8,17.0,2445.0,True,0.0,4,Everyone,True,False,False,50.0,28.0,461.0,461.0
Lifestyle,4.8,2842.0,124057.0,True,0.0,5,Mature 17+,False,False,False,14.0,35.0,3276.0,3.0
Health & Fitness,2.0,777.0,66741.0,True,0.0,7,Everyone,False,False,False,11.0,32.0,1240.0,258.0
Dating,3.2,726.0,200697.0,True,0.0,4,Mature 17+,False,True,False,6.0,26.0,1188.0,280.0
Finance,3.1,966.0,64821.0,True,0.0,5,Everyone,False,False,False,17.0,47.0,1786.0,22.0
Productivity,4.8,8.0,230.0,True,0.0,4,Everyone,False,False,False,11.0,5.6,766.0,766.0
Arcade,2.3,1908.0,26466.0,False,1.99,2,Everyone,True,False,False,14.0,8.3,2882.0,2880.0
Personalization,3.9,102.0,32692.0,True,0.0,4,Mature 17+,True,False,False,30.0,7.6,2054.0,68.0
Entertainment,5.0,14.0,2144.0,True,0.0,4,Everyone,True,False,False,41.0,8.8,267.0,240.0
Entertainment,4.1,138.0,47258.0,True,0.0,4,Everyone,True,False,False,31.0,45.0,114.0,114.0
Tools,4.0,73.0,12004.0,True,0.0,5,Everyone,True,False,False,40.0,13.0,1054.0,230.0
Education,3.2,8.0,387.0,True,0.0,4,Everyone,False,False,False,9.0,25.0,2869.0,1366.0
Business,3.9,16.0,2709.0,True,0.0,4,Everyone,False,False,False,36.0,2.0,1171.0,988.0
Communication,4.5,229.0,17208.0,True,0.0,5,Everyone,True,False,False,16.0,5.5,67.0,50.0
Lifestyle,2.9,18.0,3768.0,True,0.0,4,Mature 17+,False,False,False,25.0,4.5,2501.0,1083.0
Education,5.0,5.0,127.0,True,0.0,4,Everyone,False,False,False,24.0,17.0,1539.0,1539.0
Personalization,5.0,28.0,11143.0,True,0.0,4,Everyone,True,False,False,25.0,7.7,498.0,303.0
Education,3.8,24.0,6163.0,True,0.0,4,Everyone,False,False,False,19.0,4.6,1271.0,1271.0
Finance,4.4,18.0,1448.0,True,0.0,5,Everyone,False,False,False,22.0,35.0,1758.0,83.0
Entertainment,3.0,5.0,69.0,True,0.0,4,Everyone,True,False,False,28.0,9.7,85.0,77.0
Travel & Local,3.6,5.0,584.0,True,0.0,5,Everyone,False,False,False,10.0,37.0,1154.0,467.0
Medical,2.1,7.0,2087.0,True,0.0,5,Everyone,False,False,False,9.0,29.0,3101.0,29.0
Education,4.5,17.0,165.0,True,0.0,4,Everyone,False,False,False,8.0,12.0,1157.0,1159.0
Personalization,3.9,67.0,4934.0,True,0.0,4,Everyone,True,False,False,25.0,20.0,432.0,62.0
Music & Audio,3.9,16.0,3032.0,True,0.0,4,Everyone,True,False,False,49.0,3.3,419.0,419.0
Entertainment,2.7,2480.0,591873.0,True,0.0,5,Everyone,False,False,False,15.0,9.7,846.0,480.0
Books & Reference,4.0,152.0,47559.0,True,0.0,4,Teen,True,False,False,16.0,8.3,2077.0,263.0
Books & Reference,4.2,13.0,2310.0,True,0.0,4,Everyone,True,False,False,23.0,6.4,456.0,6.0
Education,4.1,48040.0,3872473.0,True,0.0,5,Everyone,False,True,False,12.0,22.0,2864.0,13.0
Art & Design,2.7,62.0,14341.0,True,0.0,2,Everyone,True,False,False,16.0,4.3,1546.0,1546.0
Entertainment,3.2,1630.0,563511.0,True,0.0,4,Everyone,True,False,False,35.0,30.0,864.0,418.0
Music & Audio,4.9,43.0,1268.0,True,0.0,4,Everyone,False,False,False,19.0,2.1,2233.0,611.0
Maps & Navigation,4.3,9.0,910.0,True,0.0,4,Everyone,False,False,False,18.0,0.7236328125,2371.0,750.0
Personalization,4.2,292.0,103489.0,True,0.0,4,Everyone,True,False,False,20.0,6.5,1323.0,589.0
News & Magazines,5.0,7.0,649.0,True,0.0,4,Everyone,True,False,False,14.0,7.5,593.0,496.0
Tools,4.6,5.0,1330.0,True,0.0,4,Everyone,True,False,False,13.0,5.4,55.0,48.0
Tools,4.2,1582.0,198198.0,True,0.0,2,Everyone,False,False,False,26.0,1.6,3419.0,384.0
Simulation,4.4,10.0,538.0,True,0.0,4,Everyone,True,False,False,22.0,56.0,604.0,604.0
Music & Audio,4.9,31.0,2985.0,True,0.0,4,Everyone,True,False,False,33.0,95.0,637.0,636.0
Productivity,3.9,202.0,35877.0,True,0.0,4,Everyone,True,False,False,11.0,4.7,1455.0,460.0
Racing,4.4,1639.0,1180274.0,True,0.0,4,Teen,True,True,False,15.0,55.0,866.0,656.0
Education,5.0,12.0,3012.0,True,0.0,4,Everyone,False,False,False,44.0,15.0,522.0,28.0
Entertainment,3.1,72.0,21438.0,True,0.0,4,Everyone,False,False,False,9.0,67.0,769.0,768.0
Photography,4.0,10.0,2832.0,True,0.0,5,Teen,True,False,False,28.0,18.0,1800.0,27.0
Books & Reference,4.8,61.0,4355.0,True,0.0,4,Everyone,True,False,False,2.0,2.7,1777.0,1729.0
Adventure,5.0,59.0,796.0,True,0.0,4,Everyone,True,False,False,20.0,35.0,712.0,691.0
Medical,3.8,23.0,1351.0,True,0.0,4,Everyone,False,False,False,43.0,16.0,628.0,587.0
Lifestyle,4.8,6.0,1217.0,True,0.0,4,Everyone,False,False,False,26.0,48.0,809.0,106.0
Books & Reference,4.8,2102.0,76312.0,True,0.0,4,Everyone,True,False,False,19.0,8.2,1504.0,750.0
Education,4.4,14.0,8449.0,True,0.0,4,Everyone,True,False,False,28.0,14.0,284.0,253.0
Photography,3.9,7.0,3505.0,True,0.0,4,Everyone,True,False,False,23.0,5.7,977.0,593.0
Education,4.8,586.0,67053.0,True,0.0,4,Everyone,True,False,False,23.0,9.6,884.0,114.0
Music & Audio,3.8,2730.0,1493151.0,True,0.0,4,Everyone,True,False,False,16.0,4.3,2439.0,847.0
Education,3.6,551.0,303582.0,True,0.0,4,Everyone,False,True,False,29.0,40.0,644.0,631.0
Entertainment,4.3,10.0,1450.0,True,0.0,4,Everyone,True,False,False,28.0,4.3,515.0,450.0
Business,4.3,3224.0,28420.0,False,1.99,4,Everyone,False,False,False,19.0,0.341796875,3952.0,1809.0
Action,3.6,19551.0,401543.0,False,6.99,2,Teen,False,True,False,30.0,46.0,2001.0,1638.0
Entertainment,5.0,10.0,39.0,True,0.0,4,Everyone,True,False,False,17.0,3.4,704.0,668.0
Social,4.0,5.0,1638.0,True,0.0,4,Everyone,True,False,False,23.0,2.9,1231.0,1082.0
Arcade,5.0,9.0,92.0,True,0.0,4,Teen,True,False,False,20.0,21.0,235.0,216.0
Medical,4.4,148.0,36419.0,True,0.0,4,Everyone,True,False,False,50.0,4.5,888.0,682.0
Sports,3.8,855.0,28803.0,True,0.0,5,Everyone,False,False,False,27.0,9.3,2105.0,324.0
